ID,TRAVEL HISTORY_LIST,VISA_LIST,COUNTRY_EXCEP,https://web.archive.org/web/20200316164353/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
800,NA,NA,No,https://web.archive.org/web/20200524221432/http://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
804,NA,NA,No,https://web.archive.org/save/https://www.facebook.com/permalink.php?story_fbid=883136822143334&id=320950001695355
805,,,,https://web.archive.org/web/20200328205258/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
806,,,NA,http://nwzkbpn.cluster023.hosting.ovh.net/storage/app/public/files/D%C3%A9claration%20n4%20du%20Premier%20Ministre-2020-03-23-5e78da592b11b.pdf
807,,,NA,https://web.archive.org/web/20200504210823/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
809,,,NA,https://web.archive.org/web/20200501105751/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
810,NA,NA,Unclear,
811,,,NA,https://web.archive.org/web/20200402131848/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
813,,,NA,https://web.archive.org/web/20200311060902/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
822,,,NA,https://web.archive.org/web/20200330123146/https://cookislands.travel/news/novel-coronavirus-information-travellers-arriving-cook-islands
827,,,NA,https://web.archive.org/web/20200318223018/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
834,,,NA,
840,NA,NA,New Zealand,https://web.archive.org/web/20200402131848/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
844,NA,NA,No,https://web.archive.org/web/20200612193511/https://cr.usembassy.gov/covid-19-information/
845,,,,SOURCE(s)
846,,,NA,https://web.archive.org/save/https://cu.usembassy.gov/health-alert-u-s-embassy-havana-cuba-2/
849,,,NA,
850,,,NA,https://web.archive.org/save/https://www.worldaware.com/covid-19-alert-cuba-suspends-all-flights-and-requests-foreign-sea-vessels-withdraw
858,,,,https://web.archive.org/web/20200423072836/https://gobiernu.cw/corona-virus-english-updates/
870,,,,https://web.archive.org/web/20200423072836/https://gobiernu.cw/corona-virus-english-updates/
900,"China, South Korea, Japan, Italy, Iran, France. Romania, Germany, Austria, Spain, Switzerland, Belgium",,NA,https://web.archive.org/web/20200315220443/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
915,NA,NA,No,https://web.archive.org/web/20200320225017/https://cy.usembassy.gov/covid-19-information/
917,NA,NA,No,https://web.archive.org/web/20200501105751/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
924,,,,https://web.archive.org/web/20200608194251/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
930,NA,NA,No,https://web.archive.org/web/20200610162003/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.ht
932,,,NA,https://web.archive.org/web/20200625011353/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
933,,,NA,https://web.archive.org/web/20200621113610/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
934,,,NA,https://web.archive.org/web/20200402131848/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
939,,,,
966,,,NA,
967,,,,
979,,,NA,https://web.archive.org/web/20200421153959/pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening
991,"China, Hong Kong, Macao",,NA,https://web.archive.org/save/https://koronavirus.mzcr.cz/wp-content/uploads/2020/04/Zru%25C5%25A1en%25C3%25AD-ochrann%25C3%25A9ho-opat%25C5%2599en%25C3%25AD-ze-dne-3.-2.-2020-k-z%25C3%25A1kazu-let%25C5%25AF-z-%25C4%258C%25C3%25ADnsk%25C3%25A9-lidov%25C3%25A9-republiky.pdf
994,,,NA,
1001,NA,NA,Unclear,https://web.archive.org/web/20200316152421/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm
